0,1,2,3,4,5,6
198,哲学,张载“乐学”研究,青年基金项目,25YJC720016,郑毅,西北政法大学
199,哲学,《周易》时间观念的发生学研究,青年基金项目,25YJC720011,杨漾,徐州工程学院
200,哲学,新时代乡土小说中的生活美学思想研究,规划基金项目,25YJA720008,邵金峰,许昌学院
201,哲学,道家生成论与德勒兹生成哲学的比较研究,规划基金项目,25YJA720003,雷红珍,长安大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
202,哲学,苏格兰启蒙运动中的商业社会理论研究,规划基金项目,25YJA720012,汶红涛,长安大学
203,哲学,《亚里士多德<物理学>第四卷》译注与研究,青年基金项目,25YJC720004,骆宣庆,中国青年政治学院
204,哲学,"马克思“所有”（Eigentum）思想的基础问题研究及其
当代启示",青年基金项目,25YJC720003,陈广思,中国人民大学
205,哲学,智能时代人与技术的互构存在论研究,规划基金项目,25YJA720007,孟强,中国社会科学院大学
206,哲学,当代中国家庭的伦理承载力研究,规划基金项目,25YJA720015,赵庆杰,中国政法大学
207,哲学,"马克思对青年黑格尔派现代性理论的批判及当代价值研
究",青年基金项目,25YJC720010,向玉竹,中南大学
208,哲学,可朽计算视角下的人工意识研究,规划基金项目,25YJA720010,王华平,中山大学
209,哲学,新柏拉图主义“认知”与“仪式”双重审美路径研究,青年基金项目,25YJC720012,余佳,重庆邮电大学
210,逻辑学,公理化框架下的紧缩主义真理论研究,规划基金项目,25YJA72040001,罗广龙,南开大学
211,逻辑学,基于博弈模型的规范刻画与逻辑研究,青年基金项目,25YJC72040001,李楷,山西大学
212,逻辑学,不确定性条件下的社会选择理论及其应用研究,青年基金项目,25YJC72040002,刘海林,中山大学
213,宗教学,《希伯来圣经》春秋笔法研究,青年基金项目,25YJC730001,侯春林,河南大学
214,宗教学,金元明道教典籍序跋记整理、研究与数字化,规划基金项目,25YJA730002,赵纪彬,河南师范大学
215,宗教学,英国皇家亚洲学会的中国宗教研究,青年基金项目,25YJC730002,姚伟,陇东学院
216,宗教学,《观所缘论》及其注疏的翻译与研究,规划基金项目,25YJA730001,茅宇凡,上海大学
217,宗教学,日藏《普宁藏》的编纂、刊刻与流布研究,青年基金项目,25YJC730003,赵暾,延安大学
218,语言学,国际中文教育用汉字意符系统及其习得研究,规划基金项目,25YJA740029,沙宗元,安徽大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
219,语言学,清代中前期国家翻译实践研究,规划基金项目,25YJA740030,宋以丰,安徽科技学院
220,语言学,大模型视域下的辅助写作幻觉问题研究,规划基金项目,25YJA740032,王昊,北方工业大学
221,语言学,中企出海法律多模态论辩与再合法化研究,青年基金项目,25YJC740050,王敏,北京交通大学
222,语言学,中国历代游记生态叙事研究,青年基金项目,25YJC740073,张瑞杰,北京科技大学
223,语言学,句法—语义接口视域下汉英量化辖域解读机制研究,青年基金项目,25YJC740009,单俪娉,北京理工大学
224,语言学,特殊人群语言交互补偿机制与评估方法研究,青年基金项目,25YJC740057,徐成,北京联合大学
225,语言学,古汉语词汇语义演变资源库构建研究,青年基金项目,25YJC740017,胡韧奋,北京师范大学
226,语言学,"基于跨语言同词化数据库的汉语同词化模式及其语义机
制研究",青年基金项目,25YJC740041,汤传扬,北京师范大学
227,语言学,"局部语法视域下中国英语学习者学术话语行为解析与教
学干预研究",青年基金项目,25YJC740001,安毅,北京邮电大学
228,语言学,学前儿童言语识别发展研究,规划基金项目,25YJA740002,陈傲,北京语言大学
229,语言学,汉语第二语言学习者自然阅读的认知神经机制研究,青年基金项目,25YJC740070,张佳,北京语言大学
230,语言学,孤独症谱系障碍学生阅读能力综合评估体系研究,规划基金项目,25YJA740004,陈烽,大连海洋大学
231,语言学,"DeepSeek-V3大模型支持下的汉语二语/继承语互动阅读
测试研究",青年基金项目,25YJC740045,王大壮,东莞理工学院
232,语言学,"AI赋能外语学习的多维动态影响机制与教师干预路径研
究",青年基金项目,25YJC740068,袁通衢,对外经济贸易大学
233,语言学,"基于眼动追踪的大语言模型辅助二语写作认知及其个体
差异研究",青年基金项目,25YJC740037,沈彬,福州大学
234,语言学,中国当代文学葡译与巴西的中国形象建构研究,青年基金项目,25YJC740064,杨宇,赣南科技学院
235,语言学,"中央苏区马克思主义经典著作译介的革命话语构建与当
代价值研究",规划基金项目,25YJA740005,陈述斌,赣南师范大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
236,语言学,互动视角下汉语二语对话流利度分级量表构建研究,青年基金项目,25YJC740066,叶彬彬,广东财经大学
237,语言学,"大学生新形态英语教材使用机制研究——多维动态交互
视角",规划基金项目,25YJA740019,刘传江,广东金融学院
238,语言学,面向心理健康的互动情感话语社会语用研究,规划基金项目,25YJA740013,雷容,广东外语外贸大学
239,语言学,多智能体协同法律翻译质量评估体系建构与应用研究,青年基金项目,25YJC740025,李翔,广东外语外贸大学
240,语言学,演化视角下的闽南方言声调类型、变异与演变研究,青年基金项目,25YJC740027,林晴,广东外语外贸大学
241,语言学,"美国涉华媒体话语“合法化”的隐喻机制与中国应对策
略研究",青年基金项目,25YJC740051,王倩倩,广东外语外贸大学
242,语言学,帕金森病语言障碍的多模态神经语言学研究,规划基金项目,25YJA740023,吕晓敏,广西医科大学
243,语言学,基于残漶字复原的战国竹简文本研究,青年基金项目,25YJC740072,张荣辉,广州大学
244,语言学,汉英时序律与空序律的类型学对比研究,青年基金项目,25YJC740047,王佳敏,国际关系学院
245,语言学,"多模态虚假信息符号认知操纵识别模型的构建与治理对
策研究",规划基金项目,25YJA740037,王正,哈尔滨学院
246,语言学,我国东南沿海疍家话多模态知识图谱构建与应用研究,青年基金项目,25YJC740010,董书敏,海南师范大学
247,语言学,认知语料库语言学视域下英汉体貌范畴的比较研究,规划基金项目,25YJA740048,张立飞,杭州电子科技大学
248,语言学,"乡村基层柔性治理视域下驻村干部劝说话语及其形象建
构研究",青年基金项目,25YJC740028,刘浩,合肥工业大学
249,语言学,民国《妇女杂志》翻译与女性话语建构研究,青年基金项目,25YJC740069,岳坛,河北大学
250,语言学,延安时期中国共产党的语言规划与成效研究,规划基金项目,25YJA740036,王晓,河北师范大学
251,语言学,敦煌文学百年英译的多元性研究,规划基金项目,25YJA740017,李亚棋,河西学院
252,语言学,"跨文化叙事能力驱动下中国文化传播动态适配模型构建
研究",规划基金项目,25YJA740055,祝钰,湖北第二师范学院
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
253,语言学,数智时代大学生英语写作能力内涵重构及培养模式研究,青年基金项目,25YJC740008,程晓龙,湖北工业大学
254,语言学,苗语辅音序列的心理语言学研究,规划基金项目,25YJA740040,夏赛辉,湖南大学
255,语言学,跨语言视域下致使结构的形态—句法界面研究,青年基金项目,25YJC740063,杨彤,湖南大学
256,语言学,语料库驱动下违实条件句汉英对比的认知研究,青年基金项目,25YJC740029,刘立立,"湖南交通职业技术学
院"
257,语言学,地名源流与《汉语大字典》地名释义研究,青年基金项目,25YJC740042,唐磊,湖南理工学院
258,语言学,"基于多模态语料库的青少年抑郁症患者家庭亲子反意愿
话语研究",规划基金项目,25YJA740001,曾亚,湖南外国语职业学院
259,语言学,汉英极性问句的三维界面对比研究,青年基金项目,25YJC740044,王迟,湖南文理学院
260,语言学,认知负荷理论视域下AI翻译语篇优化与翻译实践研究,规划基金项目,25YJA740010,贾珍霞,华北理工大学
261,语言学,"国家翻译实践论视域下《习近平谈治国理政》的英译研
究",青年基金项目,25YJC740055,吴雨轩,华北理工大学
262,语言学,多模态语用学视阈下的老年人代际沟通问题与对策研究,青年基金项目,25YJC740074,周德宇,华东理工大学
263,语言学,泉潮两地闽南方言虚词比较专题研究,规划基金项目,25YJA740022,吕晓玲,华侨大学
264,语言学,"汉语一语和二语非常规事件结构加工的认知神经机制对
比研究",青年基金项目,25YJC740060,薛文婷,华中科技大学
265,语言学,冷假设的意涵与验证,青年基金项目,25YJC740005,陈冠毅,华中师范大学
266,语言学,"数智交互场景下老年语言行为特征识别与语言服务适老
化研究",青年基金项目,25YJC740056,肖俊敏,华中师范大学
267,语言学,教育数字化转型背景下高校英语教师元话语研究,规划基金项目,25YJA740015,李高新,淮阴工学院
268,语言学,英语依存结构习得的不同模态输入加工机制研究,规划基金项目,25YJA740027,潘娟,淮阴师范学院
269,语言学,基于构式语法的大语言模型优化路径研究,规划基金项目,25YJA740033,王欢,吉林农业大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
270,语言学,语言接触视域下中古汉译佛经位移动词研究,规划基金项目,25YJA740047,张静,济宁学院
271,语言学,汉语声调感知老龄化神经机制研究,青年基金项目,25YJC740078,朱虹,江南大学
272,语言学,西北屯戍汉简疑难字词研究及数据库建设,青年基金项目,25YJC740032,鲁普平,江苏第二师范学院
273,语言学,"基于CSE量表的大学生全球胜任力评价模型建构及应用
研究",规划基金项目,25YJA740012,雷飞,江苏科技大学
274,语言学,基于大语言模型的俄语写作教学智能体构建与应用研究,规划基金项目,25YJA740052,郑广杰,江苏师范大学
275,语言学,"汉藏语言接触融合视阈下的濒危语言天祝藏语的实验语
音学研究",规划基金项目,25YJA740028,桑塔,兰州理工大学
