0,1,2,3,4,5,6
198,"马克思主义/思想
政治教育","中华优秀传统农耕文化融入科技小院课程思政的创新路
径研究",规划基金项目,24YJA710057,杨丽萍,仲恺农业工程学院
199,"马克思主义/思想
政治教育","儒家“仁”者人格的建构及其对大学生心理健康的作用
机制研究",规划基金项目,24YJA710015,贺双艳,重庆财经学院
200,"马克思主义/思想
政治教育",人工智能时代大学生主流意识形态认同机制建构研究,规划基金项目,24YJA710055,阳作林,重庆财经职业学院
201,"马克思主义/思想
政治教育","中国特色工匠精神的生成逻辑、理论特质及传承弘扬研
究",规划基金项目,24YJA710049,王玉娥,重庆第二师范学院
202,"马克思主义/思想
政治教育","不可移动革命文物拓展性保护理论范式及其应用策略研
究",规划基金项目,24YJA710039,毛伟,"重庆电子工程职业学
院"
203,哲学,中国礼乐美学对身体的制度化建构,青年基金项目,24YJC720008,李忠超,安庆师范大学
204,哲学,政治经济学批判的资本逻辑与劳动向度研究,青年基金项目,24YJC720017,张婷婷,北京大学
205,哲学,我国传统道德制裁理论研究,规划基金项目,24YJA720006,黎良华,滁州学院
206,哲学,技术设计的伦理嵌入机制研究,规划基金项目,24YJA720012,张卫,大连理工大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
207,哲学,AI时代马克思机器观的人学向度与当下启示研究,规划基金项目,24YJA720007,刘华初,复旦大学
208,哲学,希腊及拉丁视域下的奥利金与奥古斯丁意志论研究,青年基金项目,24YJC720005,贺腾,复旦大学
209,哲学,岭南壮族传统美学思想研究,规划基金项目,24YJA720010,覃守达,广州理工学院
210,哲学,基于想象力现象学的自然审美理论研究,规划基金项目,24YJA720009,孙伟,桂林理工大学
211,哲学,"资本主义数字拜物教与逆拜物教的溯因关联、症候分析
及其消解理路",青年基金项目,24YJC720010,刘宇,杭州电子科技大学
212,哲学,东亚儒学的现代话语体系建构研究,规划基金项目,24YJA720008,刘芝庆,湖北经济学院
213,哲学,明清山水画“象”“形”美学观念研究,规划基金项目,24YJA720016,朱炜,湖北汽车工业学院
214,哲学,复杂系统突现的因果机制研究,青年基金项目,24YJC720004,付强,华南师范大学
215,哲学,哈贝马斯公共领域理论及最新发展研究,规划基金项目,24YJA720011,王江涛,淮阴师范学院
216,哲学,张謇经学条目分类校注整理及其研究,青年基金项目,24YJC720015,张浩,江汉大学
217,哲学,《资本论》价值形式理论中的历史性原则研究,青年基金项目,24YJC720018,张吴奇,江南大学
218,哲学,范蠡思想研究及其史料汇编与疏义,青年基金项目,24YJC720016,张景,江苏师范大学
219,哲学,自我指涉结构的跨学科研究,规划基金项目,24YJA720001,"DICKMANN
Iddo Menashe",南京大学
220,哲学,数智时代的劳动范式转换及其影响研究,青年基金项目,24YJC720006,金姿妏,南京师范大学
221,哲学,医疗应用中可解释人工智能的伦理问题研究,青年基金项目,24YJC720011,刘振,南京中医药大学
222,哲学,德勒兹哲学中的创造与艺术发生学问题研究,青年基金项目,24YJC720003,冯原,南开大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
223,哲学,通观的真理,规划基金项目,24YJA720015,周建漳,厦门大学
224,哲学,牟宗三对儒释道三教关系的哲学重构研究,青年基金项目,24YJC720012,马士彪,山东大学
225,哲学,哲学史脉络中的《中庸》章句学,规划基金项目,24YJA720003,曹树明,陕西师范大学
226,哲学,分析哲学的“历史转向”研究,规划基金项目,24YJA720005,胡欣诣,上海电机学院
227,哲学,"海德格尔“存在历史思想手稿”中的“存在历史思想”
研究",青年基金项目,24YJC720002,窦绪凯,上海师范大学
228,哲学,朴素实在论的形而上学问题研究,规划基金项目,24YJA720002,"Ivan V.
Ivanov",首都师范大学
229,哲学,恩斯特·布洛赫权利理论研究,青年基金项目,24YJC720007,李博,天津工业大学
230,哲学,模态认知边界和怀疑论研究,规划基金项目,24YJA720004,冯书怡,武汉大学
231,哲学,德国早期浪漫主义哲学研究,规划基金项目,24YJA720014,张云涛,武汉大学
232,哲学,当代语言哲学中的模糊性问题研究,青年基金项目,24YJC720001,陈明益,武汉理工大学
233,哲学,战国时期言心思潮的发生、内涵与哲学意蕴研究,青年基金项目,24YJC720009,刘洋洋,西南财经大学
234,哲学,当代知识论视野中的复合德性理解论研究,青年基金项目,24YJC720021,郑辉荣,浙江工业大学
235,哲学,为己之学视域下王阳明与海德格尔思想契合性研究,规划基金项目,24YJA720013,张小琴,浙江师范大学
236,哲学,以《博士论文》为核心文本的马克思早期政治哲学研究,青年基金项目,24YJC720013,邵宇,郑州大学
237,哲学,亚里士多德《形而上学》第八卷译注与研究,青年基金项目,24YJC720019,张雨凝,郑州大学
238,哲学,理查德·胡克著作集的翻译与研究,青年基金项目,24YJC720014,姚啸宇,中国社会科学院大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
239,哲学,文人园林中的“无为艺术哲学观”研究,青年基金项目,24YJC720020,赵晓婉,中南大学
240,逻辑学,商讨逻辑的公理化研究,规划基金项目,24YJA72040001,郝旭东,华东师范大学
241,逻辑学,基于加权模型的模态逻辑研究,规划基金项目,24YJA72040002,王轶,中山大学
242,逻辑学,带量化的动态认知逻辑研究,青年基金项目,24YJC72040001,刘默,中山大学
243,宗教学,中西对话视域下的“迷信”观念研究,青年基金项目,24YJC730003,杨佳伦,九江学院
244,宗教学,明清徽州道教及与地方社会关系研究,青年基金项目,24YJC730002,徐克,台州学院
245,宗教学,道教中国化方向指引下洞天福地AIGC知识图谱建构研究,青年基金项目,24YJC730001,李涛,浙江理工大学
246,语言学,中俄外交话语的修辞论辩机制比较研究,青年基金项目,24YJC740023,华而直,安徽大学
247,语言学,生态语言学视角下习近平生态文明思想研究,规划基金项目,24YJA740067,周秀英,安徽三联学院
248,语言学,我国脑中风失语症患者语言输出的句法特征研究,青年基金项目,24YJC740078,许曼萍,安徽中医药大学
249,语言学,老年人语言退化认知神经机制及其干预研究,规划基金项目,24YJA740066,郑丽娜,鞍山师范学院
250,语言学,基于动态句法学和分布语义学的汉语照应语动态研究,规划基金项目,24YJA740032,刘伟,北京交通大学
251,语言学,听障成人跨语言韵律感知处理及认知心理机制研究,青年基金项目,24YJC740058,尚培珠,北京理工大学
252,语言学,"基于复合型汉英语料库的口译语体特征及其受限因素研
究",青年基金项目,24YJC740074,徐翠,北京理工大学
253,语言学,“前景—背景”视野下的论证语篇语法研究,规划基金项目,24YJA740023,李晋霞,北京师范大学
254,语言学,“演变—接触”视角下的普通话例外音变研究,青年基金项目,24YJC740064,王栋,北京师范大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
255,语言学,德国中学语言类教材价值观融入研究,青年基金项目,24YJC740019,葛囡囡,北京外国语大学
256,语言学,基于大语言模型的外语自主学习能力培养模式研究,青年基金项目,24YJC740049,刘梦,北京外国语大学
257,语言学,面向国际中文教育的汉语词汇推理加工机制研究,青年基金项目,24YJC740070,王震,北京物资学院
258,语言学,区域国别化视野下的汉语声调习得机制与教学研究,青年基金项目,24YJC740014,范珊珊,北京语言大学
259,语言学,唐诗传统文化意象及其英译策略研究,规划基金项目,24YJA740046,王永胜,渤海大学
260,语言学,普通话老年人语音范畴化感知的心理和神经机制研究,青年基金项目,24YJC740016,高晓天,沧州师范学院
261,语言学,明清时期苏南民间文献用字研究,规划基金项目,24YJA740054,薛蓓,常熟理工学院
262,语言学,"环印度洋联盟国中文教育对中国国家形象认知的影响研
究",青年基金项目,24YJC740089,张鹏,大连大学
263,语言学,网络公共修辞可靠性研究,规划基金项目,24YJA740052,邢兆梅,大连理工大学
264,语言学,汉译“恶性欧化”及其规避研究,规划基金项目,24YJA740064,张小川,大庆师范学院
265,语言学,高校外语教师人工智能素养内涵、测评及提升研究,规划基金项目,24YJA740001,TIEFU ZHANG,电子科技大学
266,语言学,当代法国话语语言学的发展与应用,青年基金项目,24YJC740056,庞茂森,电子科技大学
267,语言学,基于洪武本《华夷译语》的明初汉语研究,青年基金项目,24YJC740061,苏若阳,东莞理工学院
268,语言学,"趋近化视域下“一带一路”议题全球舆论话语图景建构
与中国应对研究",青年基金项目,24YJC740094,周冰,对外经济贸易大学
269,语言学,系统功能语言学与维特根斯坦语言哲学的双向关联研究,青年基金项目,24YJC740051,卢汉阳,福建农林大学
270,语言学,"生成词库理论视角下汉语形容词语义结构与句法功能研
究",青年基金项目,24YJC740041,李显赫,复旦大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
271,语言学,"历史语义学视野下中国境内语言向格演变模式及数据库
建设",青年基金项目,24YJC740067,王全华,复旦大学
272,语言学,译“学”中渐：概念及其知识再生产研究,青年基金项目,24YJC740034,黎雅途,广东财经大学
273,语言学,"涉海专门用途英语课程思政“定—挖—教—评”一体化
促学机制及效用研究",青年基金项目,24YJC740081,杨岑,广东海洋大学
274,语言学,中国海洋治理对外话语体系的汉英译介与传播研究,青年基金项目,24YJC740088,张朦,广东海洋大学
275,语言学,语言接触视角下马来西亚潮汕方言研究,青年基金项目,24YJC740079,许婉虹,广东技术师范大学
