0,1,2,3,4,5,6
629,艺术学,影像与印象：电影里的中国形象创作、接受与传播研究,规划基金项目,20YJA760074,万丽萍,浙江传媒学院
630,艺术学,媒体变革视野下的电影本体再研究,规划基金项目,20YJA760116,朱怡,浙江传媒学院
631,艺术学,近代上海家居陈设研究（1927-1937）,规划基金项目,20YJA760026,胡庚申,"浙江横店影视职
业学院"
632,艺术学,积极老龄化城市公共空间生态协同机制与设计策略研究,规划基金项目,20YJA760045,林璐,浙江理工大学
633,艺术学,中国电视剧改编史研究（1958-2018）,规划基金项目,20YJA760064,秦俊香,中国传媒大学
634,艺术学,"长江三峡地区传统音乐文化的民族志调查与地理分布研
究",规划基金项目,20YJA760097,袁玥,"中国地质大学
（武汉）"
635,艺术学,湖南明清地方志书画史料整理研究,规划基金项目,20YJA760048,刘鹤翔,中南大学
636,艺术学,蒙古歌唱艺术的承传范式与现代性呈现研究,规划基金项目,20YJA760086,乌云陶丽,中央民族大学
637,艺术学,贝多芬《田园交响曲》手稿跨文化阐释研究,规划基金项目,20YJA760052,刘小龙,中央音乐学院
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
638,艺术学,岭南历史桥梁数字化保护实践与研究,规划基金项目,20YJA760041,李绪洪,"仲恺农业工程学
院"
639,艺术学,云南白族甲马图像学研究,规划基金项目,20YJA760112,郑凌,周口师范学院
640,艺术学,赖少其红色版画研究,青年基金项目,20YJC760004,陈国栋,安徽财经大学
641,艺术学,中国近代百年期刊装帧史研究,青年基金项目,20YJC760091,谭小飞,安徽师范大学
642,艺术学,中国歌剧基础数据库构建与研究,青年基金项目,20YJC760039,李鸿,北京大学
643,艺术学,中国绘画中的“江南”观念及其美学精神研究,青年基金项目,20YJC760108,吴湘,北京大学
644,艺术学,新中国成立70年广播播音史研究,青年基金项目,20YJC760098,王秋硕,北京电影学院
645,艺术学,沿丝绸之路东传玻璃工艺的样式流变与创新设计研究,青年基金项目,20YJC760034,黄赛,北京工业大学
646,艺术学,中国儿童动画叙事研究：儿童观念与对话呈现,青年基金项目,20YJC760036,蒋莹莹,北京化工大学
647,艺术学,类型学视角下闽南民居建筑装饰形态分析研究,青年基金项目,20YJC760140,郑慧铭,北京联合大学
648,艺术学,改革开放40年舞蹈争鸣文献整理与研究（1978-2018）,青年基金项目,20YJC760080,任文惠,北京舞蹈学院
649,艺术学,湘西地区苗族织绣艺术的母语体系及其价值认同研究,青年基金项目,20YJC760124,尹婧,长沙师范学院
650,艺术学,晚清民国苏州剧坛研究,青年基金项目,20YJC760103,王银洁,长沙学院
651,艺术学,西南苗族经典挑花装饰的审美视知觉研究,青年基金项目,20YJC760100,王淑华,"常州纺织服装职
业技术学院"
652,艺术学,新兴百美图与近代新女性形象建构研究,青年基金项目,20YJC760060,刘秋兰,常州工学院
653,艺术学,大运河文化的影像建构与国际化传播研究（1949-2019）,青年基金项目,20YJC760072,彭伟,常州工学院
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
654,艺术学,作为视觉隐喻的画框及其谱系研究,青年基金项目,20YJC760092,汤克兵,重庆师范大学
655,艺术学,"东北“三少民族”传统木工艺的挖掘、整理及数据库建
设研究",青年基金项目,20YJC760090,孙玉明,东北电力大学
656,艺术学,基于用户需求分析的高温作业服装功能设计与评估研究,青年基金项目,20YJC760087,苏云,东华大学
657,艺术学,叔本华艺术哲学及在中国的传播与影响研究,青年基金项目,20YJC760032,胡继成,东南大学
658,艺术学,"粤港澳大湾区背景下中西文化融合的岭南传统建筑装饰
研究",青年基金项目,20YJC760051,李越琼,"佛山科学技术学
院"
659,艺术学,"新数据环境下浙闽地区山水人居环境地域景观保护与发
展研究",青年基金项目,20YJC760079,任维,福建农林大学
660,艺术学,早期中国电影在南洋的传播与接受研究（1912-1945）,青年基金项目,20YJC760071,庞艳芳,广东财经大学
661,艺术学,基于文化地理学的岭南室内空间嬗变研究,青年基金项目,20YJC760135,张宇奇,广东财经大学
662,艺术学,书学学术史视野下的王世贞《古今法书苑》编纂研究,青年基金项目,20YJC760053,梁达涛,"广东第二师范学
院"
663,艺术学,艺术品基金的历史谱系与当代发展研究,青年基金项目,20YJC760044,李林俐,广东工业大学
664,艺术学,量材录用：基于材料多维感知的产品感性设计研究,青年基金项目,20YJC760093,万千,广东工业大学
665,艺术学,高密度社区垃圾分类回收设施和公共服务设计研究,青年基金项目,20YJC760111,萧嘉欣,广东工业大学
666,艺术学,设计驱动小微企业突围的模式与路径研究,青年基金项目,20YJC760138,赵璧,广东工业大学
667,艺术学,二胡艺术“声腔化”演奏的文化传承研究,青年基金项目,20YJC760055,刘贝妮,"广东外语外贸大
学"
668,艺术学,16世纪末荷兰游记出版物中的中国图像研究,青年基金项目,20YJC760107,吴瑞林,广西艺术学院
669,艺术学,粤剧唱腔流派在粤港澳三地的发展研究,青年基金项目,20YJC760070,潘妍娜,广州大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
670,艺术学,当代美育对传统乐教资源的继承和转化研究,青年基金项目,20YJC760142,周钟,广州大学
671,艺术学,"协同创新视野下服务设计介入乡村公共文化服务精准供
给模式研究",青年基金项目,20YJC760062,刘甜,广州航海学院
672,艺术学,众包影像中艺术民主社群形成研究,青年基金项目,20YJC760005,陈洁,广州美术学院
673,艺术学,粤港澳大湾区沙田文化景观历史演变研究,青年基金项目,20YJC760130,张莎玮,广州美术学院
674,艺术学,二十一世纪法国戏剧写作的新形式研究,青年基金项目,20YJC760109,吴亚菲,贵州师范大学
675,艺术学,"乡村振兴战略下毛南族传统工艺保护与创造性转化路径
研究",青年基金项目,20YJC760002,曹权玺,桂林理工大学
676,艺术学,老年人智能家居产品多通道交互设计研究,青年基金项目,20YJC760009,成沛瑶,哈尔滨工业大学
677,艺术学,"基于非线性关系的医疗建筑门诊空间环境的设计策略研
究",青年基金项目,20YJC760119,宣晓东,合肥工业大学
678,艺术学,人工智能时代的设计美学研究,青年基金项目,20YJC760041,李洁,河北工业大学
679,艺术学,近代河南地方戏曲演剧史研究（1840-1949）,青年基金项目,20YJC760088,孙建杰,河南大学
680,艺术学,图像学视阈下唐宋画论研究,青年基金项目,20YJC760095,王娟,河南科技大学
681,艺术学,基于当代审美经验变迁的中国高等艺术教育转向研究,青年基金项目,20YJC760136,张振东,河南师范大学
682,艺术学,抗战时期湖南地域的美术教育及其演变研究,青年基金项目,20YJC760028,何惠,衡阳师范学院
683,艺术学,土家族民俗仪式与鄂西传统聚落环境互生机制研究,青年基金项目,20YJC760065,柳婕,湖北大学
684,艺术学,音乐人类学视域下的清代汉口剧坛研究,青年基金项目,20YJC760069,欧阳亮,"湖北第二师范学
院"
685,艺术学,基于认知特征的适老化虚拟现实交互设计研究,青年基金项目,20YJC760025,韩旭,湖北工业大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
686,艺术学,荆楚人居环境传统营造思想及其当代价值研究,青年基金项目,20YJC760145,邹涵,湖北工业大学
687,艺术学,"公共文化服务体系视域下当代城市公共艺术政策比较研
究",青年基金项目,20YJC760043,李珂,湖北美术学院
688,艺术学,“厕所革命”背景下的第三卫生间设计及推广研究,青年基金项目,20YJC760056,刘波,湖北商贸学院
689,艺术学,民间艺术保护中的多元主体协同机制及合作模式研究,青年基金项目,20YJC760122,杨帆,湖南工程学院
690,艺术学,湘桂走廊盘瑶民俗符像的艺术人类学研究,青年基金项目,20YJC760048,李彦,湖南师范大学
691,艺术学,詹姆逊后现代艺术理论与批评研究,青年基金项目,20YJC760132,张文,湖州师范学院
692,艺术学,闽江流域近代外人避暑地的历史景观特征及其演变研究,青年基金项目,20YJC760054,林轶南,华东理工大学
693,艺术学,生态学视野下的中国传统音乐文化可持续发展研究,青年基金项目,20YJC760064,刘筝,华南师范大学
694,艺术学,"鄂东南地区传统聚落建筑装饰艺术信息模型（AIM）建构
研究",青年基金项目,20YJC760021,傅方煜,华中科技大学
695,艺术学,"基于包容性理论的老龄人群智能移动产品人性化设计研
究",青年基金项目,20YJC760105,吴磊,华中科技大学
696,艺术学,潘诺夫斯基图像学的理论语境研究,青年基金项目,20YJC760063,刘云飞,华中师范大学
697,艺术学,宋元山水画的空间美学研究,青年基金项目,20YJC760128,张南,华中师范大学
698,艺术学,秦文琛音乐中的话语表征与文化身份研究,青年基金项目,20YJC760114,徐言亭,淮阴师范学院
699,艺术学,文化人类学视域下徽州祭祀音乐研究,青年基金项目,20YJC760049,李英卓,黄山学院
700,艺术学,中意文化遗产保护对比研究,青年基金项目,20YJC760024,韩伟,济南大学
701,艺术学,"中国传统实用陶器造型中动态隐性知识的转化及应用研
究",青年基金项目,20YJC760084,时迪,江南大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
702,艺术学,国立戏剧学校资料汇纂与研究,青年基金项目,20YJC760031,侯抗,"江苏城市职业学
院"
703,艺术学,北宋宫廷藏画流传研究,青年基金项目,20YJC760110,肖伟,"江苏城市职业学
院"
704,艺术学,健康中国战略下城市公园绿地空间营造与优化方法研究,青年基金项目,20YJC760112,徐欢,江苏师范大学
705,艺术学,中国近现代音乐期刊文献研究（1906-1937年）,青年基金项目,20YJC760001,白晨,荆楚理工学院
706,艺术学,中俄音乐互研文献整理与研究（1989-2019）,青年基金项目,20YJC760094,王德聪,临沂大学
707,艺术学,朝鲜半岛来华使臣音乐活动研究,青年基金项目,20YJC760106,吴明微,闽江学院
708,艺术学,20世纪台湾戏剧思潮研究,青年基金项目,20YJC760058,刘丽,闽南师范大学
709,艺术学,闽台地区南词音乐文化研究,青年基金项目,20YJC760118,许佩晖,闽南师范大学
710,艺术学,"人工智能视域下的工业设计教育体系再构建与系统化发
展研究",青年基金项目,20YJC760030,侯建军,南京工程学院
711,艺术学,太湖流域宗族村落建筑景观特征研究,青年基金项目,20YJC760050,李元媛,南京林业大学
712,艺术学,明清城市演进视角下苏州园林基址变迁与营建机制研究,青年基金项目,20YJC760131,张甜甜,南京林业大学
713,艺术学,当代语境下民族室内乐创作中传统音乐元素的现代表达,青年基金项目,20YJC760121,燕飞,南京晓庄学院
714,艺术学,西北影业公司研究,青年基金项目,20YJC760126,张丹,南京艺术学院
715,艺术学,文化自觉视域下当代中国油画本土化路径研究,青年基金项目,20YJC760082,沈泓,南京邮电大学
716,艺术学,河南濒危曲种生态研究,青年基金项目,20YJC760141,周歌,南阳师范学院
717,艺术学,"时空完整性视野下中国名山世界遗产地的风景特质分类
图谱及其保护研究",青年基金项目,20YJC760139,赵烨,青岛理工大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
718,艺术学,物质的维度——20世纪雕塑材料语言独立性研究,青年基金项目,20YJC760102,王轶男,清华大学
